Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:87905000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
87905000;2;01/06/1972;;1;1;3969,387;66,108;927,861;30;1;1;1;1;0;0;66,108;66,108;108,37;239,749;253,495;316,163;444,232;807,918;2087,937;2496,062;2188,544;2058,292;1885,588;1143,827;656,841;535,61;507,277;615,023;660,389;594,643;467,744;377,415;304,1;267,666;242,011;248,866;287,223;522,92;3416,316;3969,387;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/05/1972;;1;1;133,054;39,023;62,007;26;7;1;1;1;;0;41,553;41,553;40,7;40,7;40,7;39,857;39,023;39,023;39,023;47,8;77,708;68,346;58,6;63,912;58,6;53,54;49,673;46,878;45,966;46,878;45,966;47,8;63,912;90,35;101,226;133,054;129,815;108,37;82,639;72,944;66,108;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/04/1972;;1;1;136,336;41,553;61,07;1;26;1;1;1;;0;136,336;121,911;105,48;93,005;82,639;75,305;68,346;62,829;58,6;55,534;53,54;55,534;52,558;51,587;55,534;61,757;57,568;53,54;49,673;47,8;45,966;45,063;44,171;44,171;42,416;41,553;41,553;43,289;42,416;42,416;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/03/1972;;1;1;235,261;35,785;68,664;29;7;1;1;1;;0;38,199;38,199;39,023;37,385;39,023;37,385;35,785;53,54;56,546;47,8;42,416;39,023;37,385;37,385;44,171;57,568;65,005;63,912;55,534;49,673;44,171;42,416;40,7;39,023;51,587;106,92;144,736;148,174;235,261;207,222;153,414;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/02/1972;;1;1;95,703;39,857;57,936;20;29;1;1;1;;0;82,639;75,305;68,346;61,757;55,534;51,587;47,8;46,878;47,8;47,8;66,108;80,153;70,624;61,757;51,587;45,063;44,171;42,416;59,642;95,703;81,391;63,912;56,546;53,54;49,673;45,966;44,171;42,416;39,857;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
87905000;2;01/01/1972;;1;1;169,74;38,199;100,047;7;1;1;1;1;;0;38,199;40,7;62,829;82,639;87,738;137,994;169,74;164,197;128,212;115,784;93,005;81,391;71,779;66,108;72,944;72,944;66,108;82,639;72,944;93,005;131,429;162,372;134,69;118,826;106,92;93,005;72,944;98,443;146,45;131,429;104,051;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/12/1971;;1;1;118,826;33,458;56,541;21;12;1;1;1;;0;51,587;52,558;47,8;43,289;40,7;39,857;39,023;37,385;35,785;35;34,224;33,458;35,785;39,023;68,346;67,222;56,546;57,568;72,944;95,703;118,826;118,826;101,226;80,153;66,108;58,6;53,54;47,8;44,171;40,7;39,023;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/11/1971;;1;1;81,391;34,224;50,676;4;28;1;1;1;;0;69,48;67,222;74,12;81,391;72,944;66,108;61,757;57,568;55,534;56,546;56,546;55,534;51,587;49,673;48,731;47,8;45,966;44,171;42,416;40,7;40,7;39,023;38,199;37,385;35,785;35,785;35;34,224;34,224;44,171;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/10/1971;;1;1;262,895;74,12;143,754;8;23;1;1;1;;0;228,616;224,244;205,146;201,029;222,076;222,076;253,495;262,895;233,034;201,029;186,981;166,033;144,736;128,212;117,3;109,831;101,226;95,703;91,673;85,167;80,153;76,502;74,12;77,708;95,703;118,826;102,633;94,349;93,005;85,167;77,708;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/09/1971;;1;1;262,895;93,005;139,663;29;15;1;1;1;;0;166,033;156,964;148,174;141,343;134,69;131,429;125,04;121,911;115,784;109,831;106,92;101,226;98,443;95,703;93,005;97,067;109,831;144,736;160,558;179,205;188,953;162,372;141,343;131,429;120,363;114,28;112,786;188,953;262,895;228,616;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/08/1971;;1;1;1341,579;177,289;508,615;1;31;1;1;1;0;0;1341,579;1207,704;939,115;671,093;615,023;591,28;485,786;427,005;452,976;529,245;498,009;455,91;412,915;568,016;678,278;802,227;757,539;608,191;473,719;404,578;346,095;313,731;284,737;270,069;279,8;289,721;260,527;230,819;205,146;188,953;177,289;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/07/1971;;1;1;1388,037;155,183;534,7;31;23;1;1;1;0;0;1380,23;1222,175;807,918;700,068;542,013;438,451;372,099;316,163;277,349;244,284;222,076;201,029;201,029;237,499;289,721;333,455;321,055;262,895;222,076;196,958;179,205;166,033;155,183;160,558;292,231;714,791;1222,175;1179,064;1150,824;1179,064;1388,037;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/06/1971;;1;1;1508,241;39,023;236,298;29;4;1;1;1;0;0;45,966;44,171;40,7;39,023;39,023;44,171;52,558;61,757;77,708;87,738;89,039;80,153;72,944;66,108;63,912;59,642;55,534;53,54;51,587;49,673;50,625;80,153;226,424;277,349;192,933;205,146;554,936;1491,876;1508,241;1326,298;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/05/1971;;1;1;68,346;31,217;47,616;4;1;1;1;1;;0;31,217;39,857;61,757;68,346;54,532;48,731;53,54;59,642;59,642;55,534;49,673;45,966;42,416;40,7;39,023;38,199;39,023;51,587;47,8;45,966;45,063;44,171;42,416;40,7;40,7;44,171;50,625;53,54;48,731;46,878;45,966;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/04/1971;;1;1;47,8;30,489;36,672;1;30;1;1;1;;0;47,8;45,966;44,171;43,289;42,416;40,7;39,023;37,385;38,199;39,023;39,023;37,385;35,785;35,785;35;35;35;35,785;35,785;35;34,224;33,458;33,458;32,702;32,702;31,955;31,217;31,217;31,217;30,489;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/03/1971;;1;1;109,831;50,625;73,908;1;31;1;1;1;;0;109,831;97,067;90,35;87,738;85,167;82,639;80,153;80,153;76,502;72,944;70,624;65,005;61,757;60,694;66,108;82,639;94,349;90,35;83,898;80,153;77,708;74,12;68,346;62,829;57,568;55,534;57,568;59,642;55,534;53,54;50,625;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/02/1971;;1;1;396,328;75,305;272,198;8;2;1;1;1;0;0;80,153;75,305;86,447;158,755;244,284;335,964;366,821;396,328;390,876;382,771;377,415;330,956;279,8;287,223;385,463;382,771;382,771;377,415;366,821;351,219;316,163;255,828;219,919;198,988;177,289;158,755;134,69;120,363;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
87905000;2;01/01/1971;;1;1;328,065;28,362;91,568;14;8;1;1;1;;0;35,785;37,385;42,416;39,023;35,785;32,702;29,77;28,362;28,362;34,224;50,625;120,363;272,484;328,065;267,666;217,774;156,964;114,28;87,738;74,12;69,48;75,305;77,708;71,779;66,108;62,829;60,694;63,912;85,167;90,35;81,391;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/12/1970;;1;1;53,54;29,061;35,8;19;9;1;1;1;;0;37,385;35,785;34,224;32,702;31,217;30,489;29,77;29,77;29,061;29,061;29,77;29,77;29,061;29,77;30,489;31,217;31,217;42,416;53,54;52,558;50,625;45,966;43,289;39,857;36,58;34,224;32,702;33,458;39,023;39,023;35,785;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/11/1970;;1;1;177,289;37,385;74,708;5;27;1;1;1;;0;101,226;104,051;121,911;167,881;177,289;144,736;115,784;101,226;90,35;82,639;75,305;69,48;66,108;63,912;61,757;61,757;59,642;57,568;54,532;49,673;47,8;45,966;42,416;40,7;40,7;39,023;37,385;40,7;40,7;39,023;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/10/1970;;1;1;306,355;47,8;118,462;23;13;2;2;2;;0;67,222;66,108;63,912;61,757;59,642;57,568;55,534;54,532;55,534;56,546;51,587;48,731;47,8;49,673;49,673;49,673;63,912;185,02;207,222;230,819;253,495;279,8;306,355;230,819;192,933;171,61;162,372;144,736;125,04;115,784;106,92;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;1;1;1;1;1;1;1;1;
87905000;2;01/09/1970;;1;1;158,755;68,346;102,344;1;30;1;1;1;;0;158,755;148,174;141,343;133,054;125,04;118,826;115,784;109,831;105,48;101,226;95,703;93,005;91,673;93,005;98,443;93,005;86,447;85,167;82,639;83,898;106,92;106,92;115,784;109,831;94,349;85,167;78,925;72,944;70,624;68,346;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/08/1970;;1;1;1686,393;169,74;555,056;9;31;2;2;2;0;0;796,559;774,122;625,346;458,854;467,744;866,127;1266,191;1475,616;1686,393;1651,563;1028,653;722,211;548,455;455,91;393,597;396,328;351,219;313,731;282,262;253,495;244,284;262,895;267,666;258,172;239,749;213,518;192,933;181,132;183,07;179,205;169,74;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/07/1970;;1;1;1793,437;190,937;582,322;8;27;1;1;1;0;0;1035,231;1028,653;836,727;568,016;504,178;785,294;1451,421;1793,437;1600,112;1193,334;802,227;611,602;485,786;424,167;382,771;346,095;311,309;282,262;258,172;235,261;226,424;239,749;258,172;265,274;228,616;203,082;190,937;226,424;277,349;335,964;663,947;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/06/1970;;1;1;1923,205;61,757;507,57;23;1;1;1;1;0;0;61,757;80,153;97,067;97,067;104,051;205,146;292,231;235,261;219,919;185,02;181,132;192,933;217,774;211,408;203,082;196,958;183,07;175,385;205,146;292,231;382,771;1095,538;1923,205;1802,531;1660,231;1566,337;902,19;542,013;660,389;1055,112;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/05/1970;;1;1;179,205;20,691;70,241;20;15;1;1;1;;0;21,877;21,877;21,877;21,877;22,484;26,99;30,489;28,362;23,1;22,484;22,484;21,877;21,279;21,877;20,691;75,305;141,343;156,964;158,755;179,205;177,289;155,183;133,054;121,911;105,48;86,447;77,708;70,624;66,108;62,829;59,642;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/04/1970;;1;1;39,857;17,884;25,379;4;24;1;1;1;;0;35,785;35;34,224;39,857;39,023;35,785;32,702;29,77;28,362;26,99;25,656;24,36;23,1;22,484;21,877;21,877;21,877;21,279;21,279;20,691;19,541;18,427;18,427;17,884;17,884;17,884;21,279;23,1;23,1;21,877;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/03/1970;;1;1;70,624;17,884;36,318;20;10;1;1;1;;0;24,36;23,1;22,484;21,877;20,691;20,111;19,541;18,427;18,427;17,884;17,884;20,691;34,224;29,77;26,99;26,319;34,224;45,966;45,966;70,624;66,108;65,005;63,912;57,568;55,534;53,54;50,625;45,063;37,385;35,785;35,785;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/02/1970;;1;1;148,174;19,541;66,793;11;1;1;1;1;;0;19,541;19,541;28,362;70,624;131,429;118,826;112,786;117,3;128,212;141,343;148,174;120,363;86,447;66,108;55,534;47,8;44,171;42,416;44,171;53,54;46,878;40,7;37,385;34,224;31,217;29,77;27,671;25,656;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
87905000;2;01/01/1970;;1;1;40,7;16,307;28,288;7;30;1;1;1;;0;33,458;34,224;34,224;33,458;35,785;39,023;40,7;40,7;39,023;39,023;39,857;38,199;34,224;31,217;27,671;26,319;25,656;25,003;24,36;23,725;23,1;21,877;20,691;20,111;19,541;18,979;18,427;17,349;17,349;16,307;17,349;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/12/1969;;1;1;158,755;32,702;65,049;14;30;1;1;1;;0;106,92;97,067;85,167;77,708;70,624;61,757;57,568;53,54;47,8;44,171;42,416;40,7;68,346;158,755;125,04;101,226;82,639;75,305;63,912;55,534;49,673;49,673;57,568;60,694;55,534;47,8;41,553;38,199;34,224;32,702;32,702;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/11/1969;;1;1;1668,925;70,624;361,999;8;5;1;1;1;0;0;137,994;112,786;90,35;76,502;70,624;185,02;1002,585;1668,925;1557,959;1326,298;1022,099;529,245;372,099;296,978;235,261;209,309;181,132;156,964;136,336;121,911;111,303;128,212;205,146;183,07;162,372;143,034;112,786;105,48;108,37;109,831;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/10/1969;;1;1;224,244;40,7;77,837;3;20;1;1;1;;0;151,656;205,146;224,244;148,174;115,784;98,443;85,167;82,639;81,391;75,305;68,346;59,642;57,568;53,54;51,587;49,673;45,063;42,416;41,553;40,7;40,7;43,289;50,625;53,54;51,587;53,54;50,625;48,731;59,642;81,391;101,226;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/09/1969;;1;1;185,02;69,48;107,553;1;19;2;2;2;;0;185,02;169,74;155,183;148,174;143,034;137,994;134,69;131,429;121,911;109,831;101,226;95,703;89,039;83,898;80,153;75,305;72,944;70,624;69,48;72,944;89,039;111,303;111,303;109,831;80,153;89,039;81,391;80,153;93,005;133,054;;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/08/1969;;1;1;711,095;115,784;357,751;4;1;1;1;1;0;0;115,784;325,986;656,841;711,095;615,023;450,052;356,381;282,262;244,284;213,518;185,02;321,055;542,013;621,895;615,023;571,31;447,137;356,381;301,716;239,749;209,309;192,933;177,289;205,146;277,349;353,795;399,068;361,582;292,231;239,749;209,309;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/07/1969;;1;1;945,353;95,703;277,438;11;31;2;2;2;0;0;118,826;121,911;123,47;115,784;104,051;112,786;167,881;239,749;335,964;730,365;945,353;866,127;714,791;594,643;438,451;364,196;321,055;260,527;230,819;209,309;186,981;171,61;156,964;149,91;144,736;131,429;121,911;114,28;108,37;102,633;95,703;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/06/1969;;1;1;1171,967;55,534;254,465;16;8;1;1;1;0;0;59,642;83,898;86,447;80,153;70,624;65,005;58,6;55,534;57,568;67,222;77,708;85,167;86,447;101,226;608,191;1171,967;1041,834;779,696;608,191;485,786;377,415;282,262;215,64;192,933;173,492;156,964;143,034;128,212;117,3;115,784;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/05/1969;;1;1;63,912;35,785;45,826;25;2;1;1;1;;0;37,385;35,785;35,785;39,023;39,857;42,416;44,171;46,878;45,966;44,171;40,7;40,7;40,7;44,171;43,289;40,7;39,023;37,385;35,785;35,785;37,385;47,8;57,568;61,757;63,912;60,694;58,6;58,6;55,534;53,54;55,534;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/04/1969;;1;1;66,108;31,217;41,775;3;19;1;1;1;;0;57,568;58,6;66,108;62,829;55,534;51,587;47,8;44,171;42,416;40,7;39,023;38,199;37,385;36,58;35,785;34,224;32,702;31,955;31,217;31,217;33,458;39,023;42,416;40,7;39,857;37,385;35,785;34,224;35,785;39,023;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/03/1969;;1;1;141,343;42,416;64,42;1;17;1;1;1;;0;141,343;126,621;112,786;101,226;94,349;85,167;77,708;71,779;66,108;61,757;57,568;55,534;51,587;49,673;45,966;44,171;42,416;42,416;44,171;45,063;45,966;57,568;53,54;47,8;44,171;49,673;59,642;55,534;51,587;55,534;58,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/02/1969;;1;1;1999,742;37,385;401,703;19;6;1;1;1;0;0;39,857;42,416;45,966;40,7;38,199;37,385;53,54;151,656;366,821;325,986;258,172;201,029;158,755;125,04;207,222;467,744;591,28;1435,42;1999,742;1516,462;1002,585;611,602;399,068;316,163;258,172;209,309;185,02;162,372;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
87905000;2;01/01/1969;;1;1;244,284;42,416;98,434;9;24;1;1;1;;0;80,153;77,708;68,346;69,48;90,35;141,343;201,029;226,424;244,284;233,034;237,499;194,939;117,3;95,703;81,391;76,502;71,779;68,346;68,346;59,642;53,54;49,673;45,063;42,416;53,54;53,54;60,694;58,6;45,966;42,416;42,416;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/12/1968;;1;1;112,786;31,955;61,268;24;14;1;1;1;;0;62,829;59,642;56,546;52,558;48,731;57,568;49,673;42,416;39,023;37,385;35,785;34,224;32,702;31,955;34,224;33,458;33,458;33,458;32,702;39,857;87,738;109,831;111,303;112,786;109,831;98,443;86,447;75,305;98,443;90,35;70,624;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/11/1968;;1;1;1041,834;67,222;421,804;5;30;1;1;1;0;0;635,756;561,456;656,841;819,371;1041,834;964,212;920,544;896,12;763,044;741,166;628,806;554,936;510,387;450,052;351,219;287,223;242,011;226,424;217,774;179,205;153,414;131,429;118,826;109,831;101,226;91,673;82,639;77,708;71,779;67,222;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/10/1968;;1;1;1171,967;68,346;256,188;30;24;1;1;1;0;0;591,28;564,731;444,232;321,055;235,261;196,958;179,205;185,02;228,616;222,076;181,132;155,183;137,994;125,04;112,786;101,226;93,005;87,738;87,738;89,039;85,167;80,153;72,944;68,346;68,346;118,826;217,774;253,495;494,938;1171,967;970,547;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/09/1968;;1;1;542,013;35,785;156,069;30;9;1;1;1;0;0;42,416;40,7;39,857;39,023;38,199;37,385;37,385;36,58;35,785;35,785;37,385;42,416;40,7;42,416;85,167;148,174;205,146;235,261;209,309;219,919;325,986;404,578;401,818;306,493;205,146;185,02;169,74;192,933;299,342;542,013;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/08/1968;;1;1;109,831;42,416;71,129;7;31;1;1;1;;0;108,37;99,829;97,067;87,738;93,005;104,051;109,831;106,92;101,226;93,005;85,167;81,391;75,305;70,624;67,222;63,912;61,757;59,642;57,568;55,534;53,54;53,54;51,587;49,673;49,673;47,8;45,966;44,171;44,171;43,289;42,416;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/07/1968;;1;1;401,818;62,829;149,306;22;2;1;1;1;0;0;63,912;62,829;62,829;77,708;90,35;101,226;102,633;101,226;102,633;102,633;98,443;90,35;85,167;80,153;85,167;97,067;99,829;118,826;141,343;190,937;304,1;401,818;388,164;325,986;270,069;228,616;198,988;160,558;144,736;129,815;120,363;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/06/1968;;1;1;125,04;63,912;91,061;16;28;1;1;1;;0;118,826;109,831;102,633;90,35;81,391;75,305;72,944;77,708;87,738;95,703;93,005;94,349;85,167;97,067;109,831;125,04;123,47;123,47;115,784;104,051;94,349;86,447;81,391;75,305;78,925;69,48;68,346;63,912;63,912;66,108;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/05/1968;;1;1;177,289;42,416;79,576;1;27;1;1;1;;0;177,289;162,372;151,656;139,663;128,212;115,784;98,443;83,898;71,779;67,222;66,108;62,829;58,6;54,532;53,54;53,54;52,558;51,587;49,673;48,731;47,8;46,878;45,966;45,063;44,171;43,289;42,416;59,642;90,35;128,212;125,04;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/04/1968;;1;1;294,623;40,7;84,428;1;27;1;1;1;;0;294,623;277,349;205,146;148,174;112,786;104,051;90,35;77,708;70,624;66,108;61,757;56,546;52,558;49,673;46,878;44,171;42,416;44,171;45,966;47,8;49,673;51,587;49,673;45,966;44,171;42,416;40,7;42,416;65,005;162,372;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/03/1968;;1;1;421,34;13,393;66,879;30;7;1;1;1;0;0;16,824;16,307;16,307;15,3;15,3;14,329;13,393;14,329;16,824;19,541;21,877;23,1;25,656;25,656;25,656;24,36;21,877;20,691;20,111;21,877;22,484;23,1;23,1;22,484;23,1;35,785;121,911;282,262;377,415;421,34;330,956;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/02/1968;;1;1;37,385;17,349;23,872;1;28;1;1;1;;0;37,385;33,458;29,77;26,99;25,656;24,36;23,725;25,656;28,362;26,99;25,656;24,36;23,725;24,36;25,656;25,656;24,36;23,1;21,877;20,691;18,979;17,884;18,427;20,111;21,279;20,691;18,427;17,349;17,349;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
87905000;2;01/01/1968;;1;1;77,708;24,36;42,232;28;26;1;1;1;;0;40,7;49,673;57,568;72,944;68,346;61,757;51,587;42,416;37,385;35;36,58;37,385;42,416;44,171;42,416;39,857;36,58;33,458;29,77;26,319;27,671;31,955;31,217;29,061;26,319;24,36;28,362;77,708;59,642;44,171;42,416;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/12/1967;;1;1;115,784;34,224;61,787;4;31;1;1;1;;0;77,708;78,925;104,051;115,784;109,831;101,226;93,005;85,167;77,708;70,624;63,912;60,694;57,568;55,534;51,587;49,673;47,8;45,966;44,171;42,416;42,416;52,558;55,534;51,587;47,8;44,171;41,553;39,023;37,385;35,785;34,224;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/11/1967;;1;1;574,614;81,391;223,378;4;30;1;1;1;0;0;284,737;351,219;538,807;574,614;545,229;464,771;356,381;306,493;289,721;248,866;217,774;198,988;201,029;196,958;188,953;177,289;164,197;151,656;136,336;125,04;118,826;106,92;99,829;105,48;105,48;98,443;93,005;87,738;85,167;81,391;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/10/1967;;1;1;2239,887;239,749;611,005;20;16;1;1;1;0;0;330,956;306,493;316,163;435,574;491,878;473,719;455,91;438,451;522,92;535,61;488,827;393,597;335,964;287,223;253,495;239,749;301,716;432,708;1403,728;2239,887;2127,848;1634,307;1055,112;594,643;467,744;410,126;450,052;421,34;407,347;369,455;318,604;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
